Class,GOWAWA[0.8;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_C_ptt,ES_N3_A_z3,AC[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_pbs,AC[1]_CHOQUET[D;0.75;AO2;0.5]_C_scm,MIC_V_N_scv,MIC_CHOQUET[A;-0.75;AO2;0.0]_U_cdch,ES_N2_U_z3,AC[2]_GOWAWA[0.4;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_scm,AC[3]_CHOQUET[D;0.5;AO2;0.5]_F_eps,AC[4]_P3_F_pbs,AC[2]_MN_H_bi,AC[3]_MX_A_z1,MIC_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_P_bi,AC[1]_GOWAWA[0.4;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_C_khh,AC[1]_AM_C_hwhh,MIC_GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_C_eps,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_N_ptt,GV[2]_CHOQUET[D;-0.75;AO1;0.9]_B_pah,GV[1]_GOWAWA[1.0;1;AO2-OWA;1.0;0.0;1;NONE;0.0;0.0]_U_gcp1,GV[1]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_khh,GV[1]_CHOQUET[D;-0.75;AO2;0.0]_C_isa,GV[2]_CHOQUET[D;-0.75;AO1;0.9]_B_mw,GV[3]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_C_gcp1,GV[3]_HM_B_eps,MIC_GOWAWA[0.1;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_T_khh,GV[2]_GOWAWA[0.7;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_B_isa,CHOQUET[D;0.5;AO2;0.9]_C_pbs,MIC_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_C_eps,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;1;S-OWA;1.0;0.0]_P_scv,GV[3]_N2_T_z3,GV[3]_GOWAWA[0.4;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_scv,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.3;0.4]_C_scv,MIC_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_C_z3,GV[3]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_H_gcp1,GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_N_pie,TS[2]_CHOQUET[A;0.75;AO1;0.9]_T_pie,TS[1]_CHOQUET[D;-0.25;AO2;0.6]_C_scm,ES_TIC_U_hwhh,ES_N2_N_ptt,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.5;0.6]_F_hwhh,GOWAWA[0.3;2;S-OWA;0.6;0.0;2;W-OWA;0.9;1.0]_N_gcp1,TS[1]_P2_C_bi,TS[1]_MX_U_gcp2,TS[3]_CHOQUET[D;-0.25;AO2;0.8]_C_gcp1,TS[2]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_N_cch,MIC_RA_T_cdch,GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_R_gcp2,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;1;S-OWA;1.0;0.0]_T_khh,GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.7;0.8]_D_pah,MIC_CHOQUET[D;0.5;AO1;0.9]_T_cch,CHOQUET[A;-0.25;AO2;0.8]_C_mw,GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_H_pah,GOWAWA[0.2;2;S-OWA;0.6;0.0;2;S-OWA;0.8;0.1]_A_mw,GV[2]_GOWAWA[0.1;2;ES2-OWA;0.9;0.0;2;W-OWA;0.2;0.3]_T_pie,GV[7]_HM_H_isa,AC[2]_CHOQUET[D;0.25;AO2;0.5]_F_scv,CHOQUET[A;-0.75;AO2;0.6]_F_khh,ES_N3_T_kh,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;2;W-OWA;0.4;0.5]_A_cdch,AC[3]_GOWAWA[0.2;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_T_pie,TS[7]_HM_T_pie,GV[1]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_pie,CHOQUET[D;-0.75;AO1;0.2]_H_pah,AC[4]_AM_C_kh,GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_P_khh,AC[6]_AM_T_pie,GV[1]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_C_scv,MIC_GOWAWA[0.1;0;AO1-OWA;1.0;0.0;2;S-OWA;0.8;0.1]_P_khh,ES_Q2_T_kh,TS[1]_N2_C_ptt,GOWAWA[0.5;1;ES1-OWA;0.7;0.0;1;ES2-OWA;0.9;0.0]_C_ptt,ESM2_t30_MEAN_57,ESM2_t30_MEAN_418,ESM2_t30_MEAN_122,ESM2_t30_MEAN_214,ESM2_t30_MEAN_356,ESM2_t30_MEAN_354,ESM2_t30_MEAN_624,ESM2_t30_MEAN_244,ESM2_t33_MEAN_189,ESM2_t33_MEAN_753,ESM2_t33_MEAN_179,ESM2_t33_MEAN_201,ESM2_t33_MEAN_837,ESM2_t33_MEAN_826,ESM2_t33_MEAN_844,ESM2_t33_MEAN_784,ESM2_t33_MEAN_1076,ESM2_t33_MEAN_945,ESM2_t33_MEAN_26,ESM2_t33_MEAN_392,ESM2_t33_MEAN_800,ESM2_t33_MEAN_948,ESM2_t33_MEAN_742,ESM2_t33_MEAN_1202,ESM2_t33_MEAN_890,ESM2_t33_MEAN_924,ESM2_t33_MEAN_853,ESM2_t33_MEAN_143,ESM2_t33_MEAN_78,ESM2_t33_MEAN_529,ESM2_t33_MEAN_262,ESM2_t33_MEAN_135,ESM2_t33_MEAN_801,ESM2_t33_MEAN_710,ESM2_t33_MEAN_92,ESM2_t33_MEAN_577,ESM2_t33_MEAN_391,ESM2_t33_MEAN_419,ESM2_t33_MEAN_400,ESM2_t33_MEAN_511,ESM2_t33_MEAN_240,ESM2_t33_MEAN_647,ESM2_t33_MEAN_38,ESM2_t33_MEAN_12,ESM2_t33_MEAN_589,ESM2_t33_MEAN_187,ESM2_t33_MEAN_61,ESM2_t33_MEAN_17,ESM2_t33_MEAN_362,ESM2_t33_MEAN_1172,ESM2_t33_MEAN_1195,ESM2_t33_MEAN_1184,ESM2_t33_MEAN_9,ESM2_t33_MEAN_1190,ESM2_t33_MEAN_1055,ESM2_t33_MEAN_1140
NoNABP,0.08591221,4.397286929,0.630045058,8406.348427,0.00963206,0.39752014,13.02971544,0.0,157321.2181,0.632333772,-9.955,1.0E-4,0.024818053,0.08123216,0.375,0.374639717,0.043386197,0.0,367.3846202,1.142142921,402.8393167,0.0,6.410676425,0.0,0.298014627,0.0,0.001338015,0.371435378,0.257542476,8.587520597,3221.6088,84.69798794,0.041074859,4.813663748,0.660606493,15.23285594,187.8680768,116.0964047,4.567920636,0.211292564,4.526709664,14.60717134,160.13,19.17680582,0.070358282,0.052706101,16.83749489,0.367067243,0.269451932,0.478056912,135.4291912,1.209105922,32.80103469,30.84059695,335.7544988,2262.3047,0.062070096,2.320241412,0.056537941,44.8430254,11.53275581,41.1063439,1.369355615,0.095238095,0.157128652,36.87477895,1790.263843,0.245961715,-0.212615167,3.380887457,0.635797846,-0.143806249,0.03219841,0.025220569,0.054050636,0.15066275,0.083313547,0.018946936,0.159203589,-0.005849164,0.02882264,0.047438245,0.117046706,0.11651136,0.108472809,0.013938498,-0.054569624,0.018082958,-0.074645191,0.049448561,0.016538197,-0.028931059,0.016610708,0.091572367,0.046626844,-0.06533058,0.006656384,-0.019429032,0.05505842,-0.025363106,0.060161695,0.026422054,0.084920108,0.145208761,0.113176838,0.03384351,0.031122213,-0.080569163,-0.033215437,-0.128221512,-0.02270679,-0.130104676,0.147856265,-0.029422531,-0.024218425,0.022713425,0.052055761,0.072772108,-0.074921444,0.084734865,0.107405566,-0.131070077,0.065425105,0.050278306,-0.065344088,0.105179839,-0.084596783
NoNABP,0.004159687,5.18828883,0.620143154,0.0,0.016351155,0.39752014,12.42711769,0.0,131939.9068,0.684,-13.019,11.9436,0.297685876,0.0,0.0,0.094030242,0.041976669,0.377371657,338.061475,1.087070073,0.0,7966.532072,0.0,65039.32033,0.282226842,6883.976335,8.15E-6,0.017712659,0.291508495,5.781874072,0.0,80.63176199,0.017712659,4.524474457,0.281673642,12.11076889,102.6514776,116.0964047,4.174792041,0.257542476,4.087809148,5.5,320.26,9.337417467,0.556369185,0.086591881,65.58322916,0.291508495,0.26934189,0.300679075,85.59865184,1.332101223,117.536733,19.32412484,388.8805109,7395.018454,0.054244537,-1.988370312,0.291508495,30.32555229,11.28770895,33.05121764,1.350625829,0.0,0.606129728,34.09975263,0.0,0.282870356,0.03591716,1.35764502,0.343204542,0.094384909,0.059304118,0.093051814,0.077835098,0.012421081,0.130226418,0.083085105,0.040622208,-0.017671324,0.14095518,0.155937478,0.135713041,0.222882673,0.185427278,0.144033045,-0.00939918,-0.109768942,-0.094309077,-0.142959788,-2.04654E-4,-0.065152578,0.088779464,0.048027508,-0.020115251,0.087426871,-0.009120878,-0.011612049,-0.032193758,-0.037225902,0.054710254,-0.102463163,0.026598491,0.09497612,0.207238764,-0.026665017,0.114285193,-0.031553648,-0.003534815,-0.196847409,0.096388176,-0.359161854,0.167604506,-0.073787868,0.069181152,-0.025368018,0.051259849,0.002153951,0.030652774,0.115168914,0.039399315,-0.092419468,0.103586622,0.162880525,-0.05075229,0.044037152,-0.094181307
NoNABP,0.0,3.294324312,0.6556482,0.0,0.0,0.325011211,5.601993249,0.0,125789.4137,0.0,0.0,18.6036,0.347781609,0.0,0.0,0.1,0.0,0.496244401,376.619192,1.082699059,0.0,9059.835393,0.0,60254.93161,0.350529529,12243.2605,0.0,0.0,0.332192809,1.581749637,0.0,0.0,0.0,2.673890339,0.0,11.7010355,0.0,147.2067179,0.0,0.257542476,0.0,0.0,49.11,0.0,0.0,0.058452986,26.45062313,0.332192809,0.011285472,0.271552434,0.0,1.391698859,122.9330594,17.0125711,2880.884541,2921.211499,0.030700455,0.0,0.332192809,33.72782031,11.54310574,32.82796864,1.41467954,0.0,0.622499539,33.34043333,0.0,0.33412224,0.0,0.0,0.0,0.199582353,-0.157465532,-0.066314921,0.093181744,0.015924983,0.168666974,-0.05471088,0.009479834,-0.104250066,0.113897145,0.207509607,0.037210893,0.197115183,0.114043467,0.147851586,-0.01408609,-0.12092761,-0.18807514,-0.037990611,0.106355317,-0.07957904,-0.010523789,0.170110255,-0.025940435,-0.078954957,-0.075299852,-0.061197378,-0.128455624,0.106626801,-0.126345828,-0.153779387,0.049519058,0.054872468,0.156938866,-0.080106996,0.176870242,0.017647786,-0.02748918,-0.033952232,0.008181472,-0.161230102,0.121404096,0.003232872,0.024601959,-0.103731871,0.148605406,-0.032598414,0.079012349,-5.69288E-4,0.047555935,-0.234470278,0.061685923,0.133451745,0.12743412,-0.090775341,0.020665502
NoNABP,0.024929667,-3.983883086,0.0,0.0,0.001747873,0.185616163,6.104273744,0.0,0.0,0.746345043,-33.5052,18.6036,0.201405941,0.0,0.0,0.160266001,0.034938313,0.3731,309.8921715,0.64974,0.0,5011.405718,0.0,60706.4383,0.250022894,1788.190315,2.7E-5,0.156817295,0.171691247,3.884228831,0.0,4.633313143,0.025434385,3.674207842,0.281435425,13.20391935,147.6043142,134.6059378,3.705506696,0.171691247,4.404732587,12.58918584,53.27,13.99724624,0.55099631,0.188721876,17.03012529,0.171691247,0.014234449,0.3681715,123.6765558,1.343849562,119.1777597,22.68607878,1198.416747,0.0,0.034413999,2.06488266,0.171691247,38.42265505,11.90992697,41.05887366,1.353929466,0.0,0.608322241,38.29767727,0.0,0.227878575,-0.027894334,2.222791038,0.498697332,0.077483617,-0.076100305,0.023865946,0.065653883,0.092147924,-0.026806572,0.03232247,0.100136116,-0.007565814,0.048515644,0.132509083,0.082171552,0.16260989,0.094962232,0.008729791,-0.072998956,-0.041396935,-0.084432222,-0.02290326,0.095856912,0.044262774,0.0968429,0.085267432,0.097212046,0.030796921,0.051482357,0.019676786,-0.025793148,0.13534826,0.022373246,-0.113717698,-0.019734127,0.049325325,0.158739433,-0.003231031,0.109898351,-0.144891188,0.06319356,-0.136478826,0.057781257,-0.183637157,0.187217906,0.020343794,-0.04914147,-0.076942191,0.036324233,0.047588564,-0.030853486,0.101136193,0.037549846,-0.099636838,-0.056746878,0.098640464,0.057837389,-0.038925387,-0.054333869
NoNABP,0.0,-3.761273613,0.767930256,0.0,0.0,0.0,3.369305037,0.0,116495.1332,0.0,0.0,19.7136,0.215262294,0.0,0.0,0.1,0.0,0.503633087,358.6240433,0.41990544,0.0,9098.640535,0.0,61691.8271,0.287931266,10117.91139,0.0,0.0,0.191040104,1.04845007,0.0,0.0,0.0,4.911654051,0.0,11.95655675,0.0,110.0391,0.0,0.058842189,0.0,0.0,46.04,0.0,0.0,0.211631745,65.073258,0.191040104,0.270523983,0.307398404,0.0,1.391423855,121.0722913,17.2908216,1077.54279,974.2628678,0.024375688,0.0,0.191040104,35.02781315,11.85825371,35.81942854,1.349841096,0.0,0.656196697,35.17458889,0.0,0.232274308,0.0,0.0,0.0,0.194864869,-0.108869664,0.112498417,-0.064180553,0.203282833,-0.143874452,0.191680819,0.145063683,0.00758409,-0.047746763,0.043404501,-0.018899428,0.108150564,-0.015768468,-0.005503479,-0.056811284,-0.035235755,0.001819318,0.043887518,-0.030713435,0.015236544,-0.043760173,0.138305932,0.003070777,-0.057835385,-0.009440538,0.063624643,0.028179239,0.282874107,-0.042197488,-0.012753544,0.028062761,-0.028766176,-0.030467313,-0.032965411,0.102350675,-0.034389079,0.0753804,0.032643378,-0.066948459,-0.10448283,0.033792499,0.063958973,0.083241306,-0.034548756,0.065207109,-0.041445062,0.02588333,-0.014144539,0.070638202,-0.173085034,-0.018466312,-0.064677015,0.169954091,-0.086029224,-0.061543308
NoNABP,0.005958917,-3.703579379,0.76861584,0.0,0.0,0.0,0.909253093,0.0,120508.238,0.0,0.0,19.7136,0.221673767,0.0,0.0,0.100293961,0.0,0.527569918,359.521792,0.4203216,0.0,9044.809451,0.0,61504.71232,0.302031018,12324.55211,4.89E-8,0.018758946,0.196676607,1.81857439,0.0,5.441475736,0.018758946,4.91506252,0.0,12.59703251,129.2867878,0.0,0.0,0.0,0.0,14.92,0.0,7.08228777,0.0,0.201856701,24.49155713,0.196676607,0.019525993,0.314471176,112.4613976,1.331391033,123.109535,17.6967687,1386.945,1050.030059,0.024375688,1.956556348,0.196676607,35.60673935,12.06139629,36.32515823,1.364100008,0.0,0.624795032,36.87575882,0.0,0.260075157,-0.008264463,1.244507935,0.313349373,0.228225291,-0.146879226,0.132331923,-0.026786013,0.1819572,-0.124247037,0.201840162,0.169142008,-0.004195837,-0.050856508,0.095821798,-0.027252443,0.111105509,0.01123932,-0.070518211,-0.009324634,-0.123811662,0.017518684,0.065556198,0.080773875,0.021944944,0.001351844,0.119560547,0.08758226,-0.047956262,-0.091570541,0.020570729,0.036027879,0.332442284,-0.073578015,-0.027234482,4.00108E-4,-0.034966569,-0.046599228,-0.041490782,0.148946747,-0.049364891,0.033365041,0.019466791,-0.075157695,-0.090796962,0.054420732,0.055241991,0.101915941,-0.041452829,0.09079846,-0.041285872,0.064007051,-0.027310273,0.073169045,-0.130305544,-0.052689366,-0.023579955,0.230873615,-0.116817147,-0.06040569
NoNABP,0.052619661,-3.486739266,0.651137881,0.0,0.021392043,0.304920152,3.793936025,0.0,0.0,0.0,-27.06,11.2711,0.229944331,0.0,0.0,0.25451854,0.562661971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279462456,0.0,3.84E-4,0.262560259,0.216096405,1.303313694,0.0,94.8973065,0.262560259,50.10438736,0.90364119,13.60687704,151.2652967,86.4385619,4.039095016,0.257542476,12.08590992,8.606503355,53.27,14.43108304,0.609844184,0.04402833,19.32242873,0.216096405,0.0,0.453890917,127.6735793,1.351469267,116.630241,21.56040921,469.4965898,5188.001984,0.017476668,-2.171365672,0.216096405,35.54749842,11.44136166,37.51642748,1.396304139,0.0,0.613908643,37.14853571,0.0,0.232342359,0.102106296,2.301390884,0.520052091,-0.014850822,0.061955955,-0.044689436,0.002199832,0.070826672,0.058831152,0.064296447,0.127242669,0.008060131,0.194029793,0.103417538,0.103882097,0.248224095,0.152035639,0.03243041,-0.065516211,0.01219663,-0.100406826,-0.078764461,0.030603632,-0.01656588,0.099191941,0.044582989,0.050499137,-3.92604E-4,0.041717812,-0.058221947,-0.069391608,-0.102434412,0.003307471,-0.051553745,0.054427553,0.08235874,0.139658317,0.045863848,0.064648412,0.023286929,-0.035981551,-0.10145992,0.059289839,-0.203404099,0.173954681,-0.025450651,-0.006423173,0.04618923,0.022368822,0.075377658,0.054848481,0.079879843,0.055571854,-0.121811531,0.058254361,0.118844092,-0.016744215,0.064054035,-0.064365007
NoNABP,0.031955162,-3.715220055,0.0,0.0,0.0,0.257973465,3.144398978,0.0,0.0,0.710782841,-27.06,19.7136,0.297351428,0.0,0.0,0.154700881,0.0,0.436109471,0.0,0.0,0.0,8094.936404,0.0,66729.89929,0.296230895,7930.392146,6.43E-5,0.027213763,0.284649209,1.728198884,0.0,4.761761985,0.027213763,3.538669181,0.0,12.58879815,113.9189092,122.2114327,0.0,0.106594355,0.0,5.5,53.27,10.99378247,0.0,0.17899468,16.40021632,0.284649209,0.305988966,0.232595109,99.45155879,1.389547235,120.6924113,17.877311,1902.639859,0.0,0.021636112,2.352527033,0.284649209,39.66383524,12.13697893,35.11334859,1.366263641,0.0,0.601379161,39.048225,0.0,0.300515829,-0.015348187,1.662768775,0.510309168,0.2327279,-0.120641105,0.053815696,0.07777252,-0.017222915,0.077537715,0.019146312,0.098381177,-0.044087347,-0.003024211,0.129432529,-0.02565741,0.054880265,-0.00116074,-0.023063052,-0.056671843,-0.047834583,-0.038077481,0.004568846,0.077780068,-0.064982116,0.013463017,0.154927328,0.033444688,-0.037634645,-0.095264345,-0.086882964,-0.139978558,0.200246513,-0.067957319,0.084095821,0.017599884,0.018970063,0.052423663,-0.001667173,0.127986178,0.019133223,-0.116319768,0.047873154,-0.052628893,-0.07501895,0.138004735,0.011065271,-0.01930025,-0.023008196,0.05775648,-0.047442008,0.128317326,-0.020706523,0.059068583,-0.069691926,0.004529793,0.031484868,0.230666429,-0.019131621,-0.039169192
NoNABP,0.014785154,-3.387309706,0.794466,0.0,0.014038078,0.176679668,2.08183149,0.0,170464.103,0.0,0.0,19.7136,0.466425844,0.0,0.0,0.138960985,0.04782969,0.44135,0.0,0.0,0.0,5608.892768,0.0,67281.17763,0.381839291,5979.257602,4.2E-5,0.024883371,0.464385619,0.860795479,0.0,8.064085734,0.024883371,6.685284673,0.381357583,12.59890594,118.394605,58.60335893,1.606245746,0.178924094,11.90227428,5.5,30.24,12.0109487,0.0531441,0.138345833,0.0,0.464385619,0.317769166,0.387774602,99.34890869,1.419196271,119.8272474,18.32943022,926.837163,3166.1614,0.040260544,1.650462692,0.464385619,36.82894356,11.6311938,35.13306031,1.415259279,0.0,0.611204023,35.0897,0.0,0.467728327,-0.0121437,1.35764502,0.3674928,0.033640791,-0.041490898,-0.084900178,0.034688801,0.036937837,0.125280336,0.019439198,0.073445655,0.031865347,-0.007855084,0.158604443,0.128207907,0.254412144,0.034138218,0.012235099,-0.049965963,-0.040003907,-0.023035454,-0.04292389,0.010726258,-0.016932152,0.093869105,0.041913114,0.060879823,0.00120472,-0.092944868,-0.029632855,0.007078599,-0.02431858,-0.053197596,-0.064545058,0.031513833,0.089268215,0.211172745,0.046558648,0.067124799,-0.030578518,-0.098000184,-0.064150736,-0.003380823,-0.142929822,0.095986977,0.009054013,0.015276991,-0.00352948,0.036719829,-0.017635552,0.079314545,0.103947289,0.097526446,-0.074415877,0.073233262,0.135236889,0.031772472,0.104289591,0.023167957
NoNABP,0.032463428,-2.551984934,0.770224,14573.1908,0.014908417,0.295836389,1.366110458,0.0,0.0,0.0,0.0,0.0,0.040539006,0.108695828,0.692307692,0.210573157,0.05041692,0.3852,358.2031398,0.913090272,1282.783344,12007.84444,0.0,61191.55628,0.340071257,9017.376032,1.5E-4,0.198054532,0.271953923,0.517811632,0.0,9.18999641,0.026494664,6.225290033,0.311841543,13.5316802,212.0739595,53.30296891,2.078879205,0.099278404,4.412070947,14.94247637,79.35,15.22992645,0.059049,0.0,26.83606076,0.271953923,0.031370528,0.446603492,126.5214598,1.335716719,117.9866508,17.00297711,0.0,2094.575417,0.046345992,1.258324656,0.271953923,39.49849687,12.04670904,31.41551455,1.3866116,0.0,0.589759497,35.9466,3107.361036,0.329788451,-0.001065208,2.254240449,0.48587436,0.108920798,0.051161442,0.098183781,0.084051795,0.006410623,0.115888804,0.080240965,0.106094532,0.014137604,0.159295797,0.116137132,0.148037866,0.182575271,0.08620327,0.083800048,-0.080025129,-0.140506849,-0.059907176,-0.034200132,0.010479814,-0.008982693,0.059877161,-0.008430517,0.072310604,-0.110917948,-0.067403883,-0.088931277,-0.050295226,-0.044832282,-0.017705923,-0.07731583,-0.005731442,0.116946489,0.192765161,-0.085176751,0.106990255,-0.070954025,3.68846E-4,-0.093345359,-0.004276896,-0.305494875,0.152521193,-0.084541366,0.075840272,0.039668184,0.038424622,-0.053871401,-0.078020655,0.052979555,0.12691021,-0.136251077,0.038825195,0.208425671,0.043825481,0.110224679,-0.116734006
NoNABP,0.030881985,-3.80362513,0.0,6566.102847,0.004738474,0.39752014,4.420992058,0.0,153372.3033,0.0,-33.5052,11.2711,0.041750659,0.035700027,0.375,0.240284613,0.492106331,0.301450338,297.5698026,1.136232845,781.49915,11218.48914,0.0,64612.25867,0.32183311,5793.914533,6.77E-5,0.224311008,0.367067243,2.035709457,0.0,5.720139683,0.034147701,58.8839284,0.482385632,14.01721515,189.6139548,116.0964047,4.071512436,0.162293623,10.47064319,14.92963687,99.31,15.44592368,0.558357299,0.017692405,24.45464663,0.367067243,0.0,0.300679075,133.0496017,1.402555049,121.896187,25.63668536,570.2459714,0.0,0.014290049,1.769426211,0.367067243,37.79148743,11.83415587,44.37855708,1.409987609,0.0,0.620969566,41.91603684,1740.706366,0.348441018,-0.061860618,2.859930069,0.5084447,0.075768046,0.045404334,0.022799376,-0.002134887,0.002653221,0.071695738,0.01324366,0.053773895,0.043900974,0.166585714,0.065156057,0.142655671,0.195853263,0.135122329,0.098572761,-0.015071475,-0.093790889,-0.073164441,-0.121629328,0.024231195,-0.057075147,0.095243469,0.046139784,0.048001975,-0.032216597,-4.40921E-4,-0.103113256,-0.110312968,-0.064411052,0.035135709,-0.04131294,0.029288752,0.081062518,0.200637653,0.034066565,0.044897225,-0.021697296,-0.051987454,-0.114023529,0.106400125,-0.268551081,0.192687526,-0.078548379,0.02896391,-0.026829695,-0.049075935,0.028338267,0.044326492,0.093367271,0.100539535,-0.104414195,0.138400689,0.092931613,6.04225E-4,0.049557127,-0.116215266
NoNABP,0.031183698,-3.753880442,0.625006273,0.0,0.014908417,0.295836389,11.34249266,0.0,0.0,0.874,-27.2568,17.5561,0.191871255,0.0,0.0,0.20070033,0.035840308,0.483116259,325.114194,1.132903077,0.0,8742.759286,0.0,56053.3288,0.253643956,9942.110277,1.36E-5,0.203617888,0.171691247,5.161373531,0.0,4.843302425,0.03205802,3.391555961,0.331817687,13.31427149,156.8203174,134.6059378,4.164565513,0.233115651,10.07570599,13.12949732,213.4,13.92851887,0.03138106,0.092463963,21.88677494,0.171691247,0.013503984,0.282393555,133.0752051,1.333853358,116.6088535,26.36121545,785.1717143,4480.488567,0.036348987,1.974774409,0.171691247,35.29806065,11.5736821,41.53944008,1.323595064,0.0,0.604022019,38.24169545,0.0,0.214325435,-0.062934126,2.366136091,0.46957583,0.033589479,0.026975267,0.072944857,0.068973273,0.006276469,0.139093146,0.072329,0.120339498,0.026344901,0.127357453,0.161486432,0.103474811,0.203746155,0.144934893,0.070360593,-0.072562292,-0.05646424,-0.073362663,-0.087530836,0.024306413,-0.069077596,0.074782871,0.090212293,-0.018278129,0.071669027,0.053591006,0.012609405,-0.037903778,0.003654528,0.048746865,-0.076891981,0.007856793,0.081471547,0.154358432,-0.042398091,0.169145018,-0.088016428,-0.005274808,-0.211670369,0.113936104,-0.296145618,0.115259215,-0.079704762,0.036939692,-0.004858126,0.052307241,0.079619624,-0.026905408,0.097089179,0.03181804,-0.09121415,0.080762826,0.102395616,-0.039831262,0.027433429,-0.089539133
NoNABP,0.0,-2.703573842,0.0,0.0,0.0,0.325011211,0.027925201,0.0,0.0,0.0,0.0,18.6036,0.314926464,0.0,0.0,0.1,0.0,0.366632762,0.0,0.0,0.0,10669.34882,0.0,51316.89777,0.375524116,9124.065752,0.0,0.0,0.298746875,0.502616475,0.0,0.0,0.0,79.2986094,0.0,11.78708701,0.0,37.01955001,0.0,0.0,0.0,0.0,49.11,0.0,0.0,0.072659915,30.63547491,0.298746875,0.0,0.0,0.0,1.345724462,119.5607336,17.91650378,0.0,0.0,0.0,0.0,0.298746875,34.18303919,11.66669911,34.62291039,1.364862662,0.0,0.627827214,34.04973333,0.0,0.342701618,0.0,0.0,0.0,0.154119432,0.026634444,0.095479004,0.074175388,-0.040421836,0.113899529,0.089052096,0.172916234,0.027535878,0.065657824,0.165470779,0.082383081,0.134992123,0.159319907,0.098957628,-0.104879551,-0.219439149,-0.067784101,-0.102489315,0.07137768,-0.035252254,0.035639413,0.027258646,0.059846781,-0.02227689,-0.043708704,-0.044495359,-0.067133836,0.028510636,0.05259667,-0.201218709,-0.067985192,0.109988332,0.226621002,-0.077807322,0.203616977,-0.111198142,-0.085711971,-0.108758524,0.044323683,-0.364190757,0.155514732,-0.085329726,0.029221717,-0.049161017,0.030909862,0.05441561,0.020649835,-0.001508188,-0.005536936,-0.092563502,0.185806215,0.130726635,0.120747626,-0.022381261,-0.088107765
